TYPE	TEXT
2	atrepe
2	atrepei
2	atrepeis
2	atrepem
2	atrepemo
2	atrepemos
2	atrepes
2	atrepo
2	atrepou
2	automasturbação
2	automasturbaçãozinha
2	automasturbações
2	automasturbaçõezinhas
2	automasturbaçona
2	automasturbaçonas
2	automasturbatória
2	automasturbatórias
2	automasturbatório
2	automasturbatórios
2	babaca
2	babaovo
2	baba-ovo
2	bacura
2	bagos
2	bebum
2	besta
2	bicha
2	bichinha
2	bichona
2	bimba
2	bimbas
2	bisca
2	biscate
2	bixa
2	boazuda
2	bocetão
2	bocetas
2	boceteiro
2	bocetona
2	bocetuda
2	bocetudas
2	bocetudo
2	bocetudos
2	boco
2	bocó
2	boiola
2	bolagato
2	bolcat
2	boquetando
2	boquetar
2	boqueteira
2	boqueteiro
2	boró
2	borracholas
2	bosseta
2	bostana
2	brecha
2	brexa
2	brioco
2	brocha
2	brochá
2	brochada
2	brochadamente
2	brochadão
2	brochadas
2	brochadinha
2	brochadinhas
2	brochadinho
2	brochadinhos
2	brochado
2	brochadões
2	brochadona
2	brochadonas
2	brochador
2	brochadora
2	brochadoramente
2	brochadoras
2	brochadorazinha
2	brochadorazinhas
2	brochadores
2	brochadorezinhos
2	brochadorezões
2	brochadorona
2	brochadoronas
2	brochadorzão
2	brochadorzinho
2	brochados
2	brochai
2	brochais
2	brocham
2	brochamento
2	brochamentos
2	brochamo
2	brochamos
2	brochando
2	brochante
2	brochar
2	brochara
2	brochará
2	brocharam
2	brocháramos
2	brocharão
2	brocharas
2	brocharás
2	brochardes
2	brocharei
2	brochareis
2	brocháreis
2	brocharem
2	brocharemo
2	brocharemos
2	brochares
2	brocharia
2	brochariam
2	brocharíamos
2	brocharias
2	brocharíeis
2	brocharmo
2	brocharmos
2	brochas
2	brochasse
2	brochásseis
2	brochassem
2	brochássemos
2	brochasses
2	brochaste
2	brochastes
2	brochava
2	brochavam
2	brochávamos
2	brochavas
2	brocháveis
2	brochei
2	brocheis
2	brochem
2	brochemo
2	brochemos
2	broches
2	brochista
2	brocho
2	brochou
2	bruaca
2	btfalos
2	buca
2	bucetão
2	buceteiro
2	bucetona
2	bucetuda
2	bucetudo
2	bufa
2	bunda
2	bundao
2	bundão
2	bunduda
2	bundudo
2	burra
2	burras
2	burro
2	busseta
2	cabaco
2	cabrona
2	cabronas
2	caceta
2	cacete
2	cachorra
2	cachorro
2	cadela
2	caga
2	cagá
2	cagada
2	cagadamente
2	cagadão
2	cagadas
2	cagadinha
2	cagadinhas
2	cagadinho
2	cagadinhos
2	cagado
2	cagadões
2	cagadona
2	cagadonas
2	cagador
2	cagadora
2	cagadoramente
2	cagadoras
2	cagadorazinha
2	cagadorazinhas
2	cagadores
2	cagadorezinhos
2	cagadorezões
2	cagadorona
2	cagadoronas
2	cagadorzão
2	cagadorzinho
2	cagados
2	cagai
2	cagais
2	cagalhao
2	cagalhão
2	cagalhoes
2	cagalhões
2	cagam
2	cagamento
2	cagamentos
2	cagamos
2	cagando
2	cagante
2	cagantes
2	cagao
2	cagão
2	cagar
2	cagara
2	cagará
2	cagaram
2	cagáramos
2	cagarão
2	cagaras
2	cagarás
2	cagardes
2	cagarei
2	cagareis
2	cagáreis
2	cagarem
2	cagaremos
2	cagares
2	cagaria
2	cagariam
2	cagaríamos
2	cagarias
2	cagaríeis
2	cagarmos
2	cagas
2	cagasse
2	cagásseis
2	cagassem
2	cagássemos
2	cagasses
2	cagaste
2	cagastes
2	cagava
2	cagavam
2	cagávamos
2	cagavas
2	cagáveis
2	cago
2	cagona
2	cagou
2	cague
2	caguei
2	cagueis
2	caguem
2	caguemos
2	cagues
2	calhandretas
2	canalha
2	caradecu
2	caradecú
2	carai
2	casseta
2	cassete
2	cavalona
2	chana
2	chaninha
2	charo
2	charro
2	chavalo
2	chavasca
2	checheca
2	chereca
2	chibumba
2	chibumbo
2	chifruda
2	chifrudo
2	chochota
2	chota
2	chulas
2	chupada
2	chupado
2	chupistas
2	ciririca
2	clitoris
2	cltnio
2	cltnios
2	cocaina
2	coco
2	cocô
2	coira
2	colhoes
2	colhões
2	cona
2	conas
2	concubina
2	corna
2	corno
2	cornuda
2	cornudo
2	crack
2	cracudo
2	cretina
2	cretino
2	csis
2	cu
2	cú
2	cunhão
2	curalho
2	cuzona
2	cuzuda
2	cuzudo
2	damento
2	debil
2	débil
2	debiloide
2	debilóide
2	destrepa
2	destrepá
2	destrepada
2	destrepadamente
2	destrepadão
2	destrepadas
2	destrepadinha
2	destrepadinhas
2	destrepadinho
2	destrepadinhos
2	destrepado
2	destrepadões
2	destrepadona
2	destrepadonas
2	destrepador
2	destrepadora
2	destrepadoramente
2	destrepadoras
2	destrepadorazinha
2	destrepadorazinhas
2	destrepadores
2	destrepadorezinhos
2	destrepadorezões
2	destrepadorona
2	destrepadoronas
2	destrepadorzão
2	destrepadorzinho
2	destrepados
2	destrepai
2	destrepais
2	destrepam
2	destrepamento
2	destrepamentos
2	destrepamo
2	destrepamos
2	destrepando
2	destrepante
2	destrepantes
2	destrepar
2	destrepara
2	destrepará
2	destreparam
2	destrepáramos
2	destreparão
2	destreparas
2	destreparás
2	destrepardes
2	destreparei
2	destrepareis
2	destrepáreis
2	destreparem
2	destreparemo
2	destreparemos
2	destrepares
2	destreparia
2	destrepariam
2	destreparíamos
2	destreparias
2	destreparíeis
2	destreparmo
2	destreparmos
2	destrepas
2	destrepasse
2	destrepásseis
2	destrepassem
2	destrepássemos
2	destrepasses
2	destrepaste
2	destrepastes
2	destrepava
2	destrepavam
2	destrepávamos
2	destrepavas
2	destrepáveis
2	destrepe
2	destrepei
2	destrepeis
2	destrepem
2	destrepemo
2	destrepemos
2	destrepes
2	destrepo
2	destrepou
2	devassa
2	doida
2	doido
2	dpsilon
2	drogá
2	drogada
2	drogadamente
2	drogadão
2	drogadas
2	drogadinha
2	drogadinhas
2	drogadinho
2	drogadinhos
2	drogado
2	drogadões
2	drogadona
2	drogadonas
2	drogador
2	drogadora
2	drogadoramente
2	drogadoras
2	drogadorazinha
2	drogadorazinhas
2	drogadores
2	drogadorezinhos
2	drogadorezões
2	drogadorona
2	drogadoronas
2	drogadorzão
2	drogadorzinho
2	drogados
2	drogai
2	drogais
2	drogam
2	drogamento
2	drogamentos
2	drogamos
2	drogando
2	drogante
2	drogantes
2	drogar
2	drogara
2	drogará
2	drogaram
2	drogáramos
2	drogarão
2	drogaras
2	drogarás
2	drogardes
2	drogarei
2	drogareis
2	drogáreis
2	drogarem
2	drogaremos
2	drogares
2	drogaria
2	drogariam
2	drogaríamos
2	drogarias
2	drogaríeis
2	drogarmos
2	drogasse
2	drogásseis
2	drogassem
2	drogássemos
2	drogasses
2	drogaste
2	drogastes
2	drogava
2	drogavam
2	drogávamos
2	drogavas
2	drogáveis
2	drogo
2	drogou
2	drogue
2	droguei
2	drogueis
2	droguem
2	droguemos
2	drogues
2	dxtases
2	ecstasy
2	egua
2	égua
2	enconada
2	enconado
2	enraba
2	enrabá
2	enrabação
2	enrabaçãozinha
2	enrabações
2	enrabaçõezinhas
2	enrabaçona
2	enrabaçonas
2	enrabada
2	enrabadamente
2	enrabadão
2	enrabadas
2	enrabadinha
2	enrabadinhas
2	enrabadinho
2	enrabadinhos
2	enrabado
2	enrabadões
2	enrabadoiro
2	enrabadoiros
2	enrabadona
2	enrabadonas
2	enrabador
2	enrabadora
2	enrabadoramente
2	enrabadoras
2	enrabadorazinha
2	enrabadorazinhas
2	enrabadores
2	enrabadorezinhos
2	enrabadorezões
2	enrabadorona
2	enrabadoronas
2	enrabadorzão
2	enrabadorzinho
2	enrabados
2	enrabadouro
2	enrabadouros
2	enrabai
2	enrabais
2	enrabam
2	enrabamento
2	enrabamentos
2	enrabamo
2	enrabamos
2	enrabando
2	enrabante
2	enrabantes
2	enrabar
2	enrabara
2	enrabará
2	enrabaram
2	enrabáramos
2	enrabarão
2	enrabaras
2	enrabarás
2	enrabardes
2	enrabarei
2	enrabareis
2	enrabáreis
2	enrabarem
2	enrabaremo
2	enrabaremos
2	enrabares
2	enrabaria
2	enrabariam
2	enrabaríamos
2	enrabarias
2	enrabaríeis
2	enrabarmo
2	enrabarmos
2	enrabas
2	enrabasse
2	enrabásseis
2	enrabassem
2	enrabássemos
2	enrabasses
2	enrabaste
2	enrabastes
2	enrabava
2	enrabavam
2	enrabávamos
2	enrabavas
2	enrabáveis
2	enrabe
2	enrabei
2	enrabeis
2	enrabem
2	enrabemo
2	enrabemos
2	enrabes
2	enrabo
2	enrabou
2	envitvem
2	escrota
2	escrotão
2	escrotas
2	escrotinha
2	escrotinhas
2	escrotinho
2	escrotinhos
2	escrotões
2	escrotona
2	escrotonas
2	esporra
2	esporrá
2	esporrada
2	esporradamente
2	esporradão
2	esporradas
2	esporradela
2	esporradelas
2	esporradinha
2	esporradinhas
2	esporradinho
2	esporradinhos
2	esporrado
2	esporradões
2	esporradona
2	esporradonas
2	esporrador
2	esporradora
2	esporradoramente
2	esporradoras
2	esporradorazinha
2	esporradorazinhas
2	esporradores
2	esporradorezinhos
2	esporradorezões
2	esporradorona
2	esporradoronas
2	esporradorzão
2	esporradorzinho
2	esporrados
2	esporrai
2	esporrais
2	esporram
2	esporramento
2	esporramentos
2	esporramo
2	esporramos
2	esporrando
2	esporrante
2	esporrantes
2	esporráramos
2	esporráreis
2	esporras
2	esporrasse
2	esporrásseis
2	esporrassem
2	esporrássemos
2	esporrasses
2	esporraste
2	esporrastes
2	esporrava
2	esporravam
2	esporrávamos
2	esporravas
2	esporráveis
2	esporre
2	esporreá
2	esporreada
2	esporreadamente
2	esporreadão
2	esporreadas
2	esporreadinha
2	esporreadinhas
2	esporreadinho
2	esporreadinhos
2	esporreado
2	esporreadões
2	esporreadona
2	esporreadonas
2	esporreador
2	esporreadora
2	esporreadoramente
2	esporreadoras
2	esporreadorazinha
2	esporreadorazinhas
2	esporreadores
2	esporreadorezinhos
2	esporreadorezões
2	esporreadorona
2	esporreadoronas
2	esporreadorzão
2	esporreadorzinho
2	esporreados
2	esporreai
2	esporreais
2	esporreamento
2	esporreamentos
2	esporreamos
2	esporreando
2	esporreante
2	esporreantes
2	esporrear
2	esporreara
2	esporreará
2	esporrearam
2	esporreáramos
2	esporrearão
2	esporrearas
2	esporrearás
2	esporreardes
2	esporrearei
2	esporreareis
2	esporreáreis
2	esporrearem
2	esporrearemos
2	esporreares
2	esporrearia
2	esporreariam
2	esporrearíamos
2	esporrearias
2	esporrearíeis
2	esporrearmos
2	esporreasse
2	esporreásseis
2	esporreassem
2	esporreássemos
2	esporreasses
2	esporreaste
2	esporreastes
2	esporreava
2	esporreavam
2	esporreávamos
2	esporreavas
2	esporreáveis
2	esporreei
2	esporreeis
2	esporreemos
2	esporrei
2	esporreia
2	esporreiam
2	esporreias
2	esporreie
2	esporreiem
2	esporreies
2	esporreio
2	esporreis
2	esporrem
2	esporremo
2	esporremos
2	esporrento
2	esporrentos
2	esporreou
2	esporres
2	esporro
2	esporrou
2	estafermo
2	estupida
2	estupido
2	estuprá
2	estuprabilidade
2	estuprabilidades
2	estuprabilíssima
2	estuprabilissimamente
2	estuprabilíssimas
2	estuprabilíssimo
2	estuprabilíssimos
2	estupração
2	estupraçãozinha
2	estuprações
2	estupraçõezinhas
2	estupraçona
2	estupraçonas
2	estuprada
2	estupradamente
2	estupradão
2	estupradas
2	estupradinha
2	estupradinhas
2	estupradinho
2	estupradinhos
2	estuprado
2	estupradões
2	estupradona
2	estupradonas
2	estuprador
2	estupradora
2	estupradoramente
2	estupradoras
2	estupradorazinha
2	estupradorazinhas
2	estupradores
2	estupradorezinhos
2	estupradorezões
2	estupradorona
2	estupradoronas
2	estupradorzão
2	estupradorzinho
2	estuprados
2	estuprai
2	estuprais
2	estupraizinhos
2	estupral
2	estupralzão
2	estupralzinho
2	estupralzões
2	estupram
2	estupramento
2	estupramentos
2	estupramo
2	estupramos
2	estuprando
2	estuprante
2	estuprantes
2	estuprar
2	estuprara
2	estuprará
2	estupraram
2	estupráramos
2	estuprarão
2	estupraras
2	estuprarás
2	estuprardes
2	estuprarei
2	estuprareis
2	estupráreis
2	estuprarem
2	estupraremo
2	estupraremos
2	estuprares
2	estupraria
2	estuprariam
2	estupraríamos
2	estuprarias
2	estupraríeis
2	estuprarmo
2	estuprarmos
2	estupras
2	estuprasse
2	estuprásseis
2	estuprassem
2	estuprássemos
2	estuprasses
2	estupraste
2	estuprastes
2	estuprava
2	estupravam
2	estuprávamos
2	estupravas
2	estupráveis
2	estuprável
2	estupravelmente
2	estupre
2	estuprei
2	estupreis
2	estuprem
2	estupremo
2	estupremos
2	estupres
2	estupro
2	estupros
2	estuprou
2	fedida
2	fedido
2	fedorenta
2	fedorento
2	feia
2	feio
2	feiosa
2	feioso
2	feioza
2	feiozo
2	fiofó
2	flausinas
2	fodais
2	fodam
2	fodamos
2	fodao
2	fodão
2	fodas
2	fodase
2	foda-se
2	fode
2	fodê
2	fodei
2	fodeis
2	fodem
2	fodemo
2	fodemos
2	fodendo
2	foder
2	fodera
2	foderá
2	foderam
2	fodêramos
2	foderão
2	foderas
2	foderás
2	foderdes
2	foderei
2	fodereis
2	fodêreis
2	foderem
2	foderemo
2	foderemos
2	foderes
2	foderia
2	foderiam
2	foderíamos
2	foderias
2	foderíeis
2	fodermo
2	fodermos
2	fodes
2	fodesse
2	fodêsseis
2	fodessem
2	fodêssemos
2	fodesses
2	fodeste
2	fodestes
2	fodeu
2	fodi
2	fodia
2	fodiam
2	fodíamos
2	fodias
2	fodida
2	fodido
2	fodíeis
2	fodilhoes
2	fodilhões
2	fodilhona
2	fodo
2	fodona
2	fornica
2	fornicador
2	fornicadora
2	fornicadoras
2	fressureira
2	fudecao
2	fudendo
2	fudeu
2	fudida
2	fudido
2	fufa
2	furico
2	furnica
2	furnicar
2	galderia
2	galdéria
2	galinha
2	gay
2	gigolô
2	gigolôs
2	gonorrea
2	gonorreia
2	gosma
2	gosmenta
2	gosmento
2	gozadamente
2	gozadão
2	gozadinha
2	gozadinhas
2	gozadinho
2	gozadinhos
2	gozadões
2	gozadona
2	gozadonas
2	gozador
2	gozadora
2	gozadoramente
2	gozadoras
2	gozadorazinha
2	gozadorazinhas
2	gozadores
2	gozadorezinhos
2	gozadorezões
2	gozadorona
2	gozadoronas
2	gozadorzão
2	gozadorzinho
2	gozo
2	grelo
2	homo-sexual
2	homossexual
2	idiota
2	idiotice
2	imbecil
2	imuneis
2	iscrota
2	iscroto
2	jeba
2	jererê
2	jtri
2	kirundi
2	leonds
2	leprosa
2	leproso
2	lesbica
2	lésbica
2	lesbicas
2	lésbicas
2	macaca
2	macaco
2	macha
2	machas
2	machona
2	maconha
2	maconhá
2	maconhada
2	maconhadamente
2	maconhadão
2	maconhadas
2	maconhadinha
2	maconhadinhas
2	maconhadinho
2	maconhadinhos
2	maconhado
2	maconhadões
2	maconhadona
2	maconhadonas
2	maconhador
2	maconhadora
2	maconhadoramente
2	maconhadoras
2	maconhadorazinha
2	maconhadorazinhas
2	maconhadores
2	maconhadorezinhos
2	maconhadorezões
2	maconhadorona
2	maconhadoronas
2	maconhadorzão
2	maconhadorzinho
2	maconhados
2	maconhai
2	maconhais
2	maconham
2	maconhamento
2	maconhamentos
2	maconhamo
2	maconhamos
2	maconhando
2	maconhante
2	maconhantes
2	maconhar
2	maconhara
2	maconhará
2	maconharam
2	maconháramos
2	maconharão
2	maconharas
2	maconharás
2	maconhardes
2	maconharei
2	maconhareis
2	maconháreis
2	maconharem
2	maconharemo
2	maconharemos
2	maconhares
2	maconharia
2	maconhariam
2	maconharíamos
2	maconharias
2	maconharíeis
2	maconharmo
2	maconharmos
2	maconhas
2	maconhasse
2	maconhásseis
2	maconhassem
2	maconhássemos
2	maconhasses
2	maconhaste
2	maconhastes
2	maconhava
2	maconhavam
2	maconhávamos
2	maconhavas
2	maconháveis
2	maconhe
2	maconhei
2	maconheira
2	maconheiras
2	maconheiro
2	maconheiros
2	maconheis
2	maconhem
2	maconhemo
2	maconhemos
2	maconhes
2	maconho
2	maconhou
2	mamas
2	mané
2	manguaca
2	manguaça
2	maricona
2	mariconas
2	marrona
2	mastronca
2	mastronça
2	masturba
2	masturbá
2	masturbabilidade
2	masturbabilidades
2	masturbabilíssima
2	masturbabilissimamente
2	masturbabilíssimas
2	masturbabilíssimo
2	masturbabilíssimos
2	masturbação
2	masturbaçãozinha
2	masturbações
2	masturbaçõezinhas
2	masturbaçona
2	masturbaçonas
2	masturbada
2	masturbadamente
2	masturbadão
2	masturbadas
2	masturbadela
2	masturbadelas
2	masturbadinha
2	masturbadinhas
2	masturbadinho
2	masturbadinhos
2	masturbado
2	masturbadões
2	masturbadona
2	masturbadonas
2	masturbador
2	masturbadora
2	masturbadoramente
2	masturbadoras
2	masturbadorazinha
2	masturbadorazinhas
2	masturbadores
2	masturbadorezinhos
2	masturbadorezões
2	masturbadorona
2	masturbadoronas
2	masturbadorzão
2	masturbadorzinho
2	masturbados
2	masturbai
2	masturbais
2	masturbam
2	masturbamento
2	masturbamentos
2	masturbamo
2	masturbamos
2	masturbando
2	masturbante
2	masturbantes
2	masturbar
2	masturbara
2	masturbará
2	masturbaram
2	masturbáramos
2	masturbarão
2	masturbaras
2	masturbarás
2	masturbardes
2	masturbarei
2	masturbareis
2	masturbáreis
2	masturbarem
2	masturbaremo
2	masturbaremos
2	masturbares
2	masturbaria
2	masturbariam
2	masturbaríamos
2	masturbarias
2	masturbaríeis
2	masturbarmo
2	masturbarmos
2	masturbas
2	masturbasse
2	masturbásseis
2	masturbassem
2	masturbássemos
2	masturbasses
2	masturbaste
2	masturbastes
2	masturbatória
2	masturbatórias
2	masturbatório
2	masturbatórios
2	masturbava
2	masturbavam
2	masturbávamos
2	masturbavas
2	masturbáveis
2	masturbável
2	masturbavelmente
2	masturbe
2	masturbei
2	masturbeis
2	masturbem
2	masturbemo
2	masturbemos
2	masturbes
2	masturbo
2	masturbou
2	meleca
2	mensalina
2	merdolas
2	merdosa
2	merdoso
2	meretriz
2	meu pau
2	meupau
2	michê
2	mija
2	mijá
2	mijação
2	mijaçãozinha
2	mijações
2	mijaçõezinhas
2	mijaçona
2	mijaçonas
2	mijada
2	mijadamente
2	mijadão
2	mijadas
2	mijadinha
2	mijadinhas
2	mijadinho
2	mijadinhos
2	mijado
2	mijadões
2	mijadona
2	mijadonas
2	mijador
2	mijadora
2	mijadoramente
2	mijadoras
2	mijadorazinha
2	mijadorazinhas
2	mijadores
2	mijadorezinhos
2	mijadorezões
2	mijadorona
2	mijadoronas
2	mijadorzão
2	mijadorzinho
2	mijados
2	mijai
2	mijais
2	mijam
2	mijamento
2	mijamentos
2	mijamo
2	mijamos
2	mijando
2	mijante
2	mijantes
2	mijão
2	mijar
2	mijara
2	mijará
2	mijaram
2	mijáramos
2	mijarão
2	mijaras
2	mijarás
2	mijardes
2	mijarei
2	mijareis
2	mijáreis
2	mijarem
2	mijaremo
2	mijaremos
2	mijares
2	mijarete
2	mijaretes
2	mijaretinho
2	mijaretinhos
2	mijaria
2	mijariam
2	mijaríamos
2	mijarias
2	mijaríeis
2	mijarmo
2	mijarmos
2	mijarrela
2	mijarrelas
2	mijas
2	mijas-mijas
2	mijasse
2	mijásseis
2	mijassem
2	mijássemos
2	mijasses
2	mijaste
2	mijastes
2	mijatória
2	mijatórias
2	mijatório
2	mijatórios
2	mijava
2	mijavam
2	mijávamos
2	mijavas
2	mijáveis
2	mija-vinagre
2	mija-vinagres
2	mije
2	mijei
2	mijeis
2	mijem
2	mijemo
2	mijemos
2	mijes
2	mijo
2	mijona
2	mijou
2	mineteiro
2	mingote
2	mnnades
2	mocrea
2	mocreia
2	monga
2	mongas
2	mongol
2	mongoloide
2	mongolóide
2	morcao
2	morcão
2	naba
2	nadega
2	net
2	netrndera
2	nhanhar
2	nhtrico
2	nigger
2	nojenta
2	nojento
2	nojo
2	ntmeros
2	omas
2	onanismo
2	onanista
2	oquedds
2	otaria
2	otária
2	otario
2	otário
2	paloncas
2	palonças
2	panasca
2	paneleira
2	paneleiro
2	paneleiros
2	panilas
2	pastilhada
2	pau
2	pau-barbado
2	pau-barbudo
2	pega
2	pegas
2	peidando
2	peidar
2	peidei
2	peido
2	peidou
2	peituda
2	pênis
2	pentelha
2	pentelho
2	pentelhuda
2	pentelhudo
2	perereca
2	peru
2	phbroque
2	piça
2	picaço
2	picadura
2	picao
2	picão
2	piço
2	pila
2	pilantra
2	pilas
2	pilola
2	pinto
2	piranhuda
2	piroca
2	pirocão
2	piroco
2	piroquinha
2	piru
2	pitoca
2	pnde
2	pornô
2	pornografia
2	preto
2	prostíbulo
2	prostitua
2	prostituais
2	prostituam
2	prostituamos
2	prostituas
2	prostituem
2	prostitui
2	prostituí
2	prostituía
2	prostituíam
2	prostituíamos
2	prostituías
2	prostituibilidade
2	prostituibilidades
2	prostituibilíssima
2	prostituibilissimamente
2	prostituibilíssimas
2	prostituibilíssimo
2	prostituibilíssimos
2	prostituição
2	prostituiçãozinha
2	prostituições
2	prostituiçõezinhas
2	prostituiçona
2	prostituiçonas
2	prostituída
2	prostituidamente
2	prostituidão
2	prostituídas
2	prostituidinha
2	prostituidinhas
2	prostituidinho
2	prostituidinhos
2	prostituído
2	prostituidões
2	prostituidona
2	prostituidonas
2	prostituidor
2	prostituidora
2	prostituidoramente
2	prostituidoras
2	prostituidorazinha
2	prostituidorazinhas
2	prostituidores
2	prostituidorezinhos
2	prostituidorezões
2	prostituidorona
2	prostituidoronas
2	prostituidorzão
2	prostituidorzinho
2	prostituídos
2	prostituíeis
2	prostituimento
2	prostituimentos
2	prostituímos
2	prostituindo
2	prostituir
2	prostituirá
2	prostituíra
2	prostituíram
2	prostituíramos
2	prostituirão
2	prostituirás
2	prostituíras
2	prostituirdes
2	prostituirei
2	prostituireis
2	prostituíreis
2	prostituirem
2	prostituírem
2	prostituiremos
2	prostituirens
2	prostituíres
2	prostituiria
2	prostituiriam
2	prostituiríamos
2	prostituirias
2	prostituiríeis
2	prostituirmos
2	prostituis
2	prostituís
2	prostituísse
2	prostituísseis
2	prostituíssem
2	prostituíssemos
2	prostituísses
2	prostituíste
2	prostituístes
2	prostituiu
2	prostituíveis
2	prostituível
2	prostituivelmente
2	prostituo
2	prostituta
2	prostitutas
2	prostituto
2	prostitutos
2	protibulo
2	pum
2	punhetando
2	punhetao
2	punhetar
2	punhetei
2	punheteira
2	punheteiro
2	punhetinha
2	puta
2	putada
2	putamerda
2	putanheiro
2	putaria
2	putas
2	putedo
2	puto
2	puxasaco
2	puxa-saco
2	quenga
2	quenguista
2	rabao
2	rabão
2	rabuda
2	rabudo
2	rabudona
2	racha
2	rachada
2	rachadao
2	rachadão
2	rachadinha
2	rachadinho
2	rameira
2	rata
2	ratas
2	rêgo
2	retardada
2	retardado
2	rhpides
2	rola
2	rolão
2	rolinha
2	rolona
2	safada
2	safado
2	sapatao
2	sapatão
2	scheois
2	sdpticas
2	seçonas
2	shnfanos
2	sifilis
2	sopeira
2	soró
