ID,HERO_ID,SCENE_ID,SCENE_OPTION,PREFAP,BG,START_ANI
322,1021002901,32,1021002901
323,1021012801,32,1021012801
324,1021013901,32,1021013901
325,1021014001,32,1021014001
326,1011019001,32,1011019001
327,1020401,26,204
328,1020501,26,205
329,1020601,26,206
330,1021016401,32,1021016401
331,1011016501,32,1011016501
332,1021014201,32,1021014201
333,1011014101,32,1011014101
334,1020701,26,207
335,1020801,26,208
336,1020901,26,209
337,1031008201,32,1031008201
338,1091000101,32,1091000101
339,1071000301,32,1071000301
340,1071000701,32,1071000701
341,1021001,26,210
342,1021101,26,211
343,1021201,26,212
344,1021301,26,213
345,1101000101,32,1101000101
346,1021001501,32,1021001501
347,1021001701,32,1021001701
348,1021007801,32,1021007801
349,1021401,26,214
350,1021501,26,215
351,1021601,26,216
352,1021012901,32,1021012901
353,1021012401,32,1021012401
354,1041012501,32,1041012501
355,1011017501,32,1011017501
356,1021701,26,217
357,1021801,26,218
358,1021901,26,219
359,1031014001,32,1031014001
360,1021012901,32,1021012901
361,1021012401,32,1021012401
362,1041012501,32,1041012501
363,1011017501,32,1011017501
364,1021701,26,217
365,1021801,26,218
366,1021901,26,219
367,1081000701,32,1081000701
368,1011022001,32,1011022001
369,1021022101,32,1021022101
370,1011021601,32,1011021601
371,1022001,26,220
372,1022101,26,221
373,1081000701,32,1081000701
374,1091000701,32,1091000701
375,1011022001,32,1011022001
376,1011022101,32,1011022101
377,1021022101,32,1021022101
378,1011021601,32,1011021601
379,1022001,26,220
380,1022101,26,221
381,1041003601,32,1041003601
382,1051003201,32,1051003201
383,1022201,26,222
384,1022301,26,223
385,1022401,26,224
386,1022501,26,225
387,1022601,26,226
388,1011019901,32,1011019901
389,1041003601,32,1041003601
390,1051003201,32,1051003201
391,1022201,26,222
392,1022301,26,223
393,1022401,26,224
394,1022501,26,225
395,1022601,26,226
396,1061000201,32,1061000201
397,1031005501,32,1031005501
398,1021006801,32,1021006801
399,1022701,26,227
400,1022801,26,228
401,1011010501,32,1011010501
402,1021002501,32,1021002501
403,1061000201,32,1061000201
404,1031005501,32,1031005501
405,1021006801,32,1021006801
406,1022701,26,227
407,1022801,26,228
408,1031014201,32,1031014201
409,1011004101,32,1011004101
410,1011010501,32,1011010501
411,1021002501,32,1021002501
412,1061000201,32,1061000201
413,1031005501,32,1031005501
414,1021006801,32,1021006801
415,1022701,26,227
416,1022801,26,228
417,1031003801,32,1031003801
418,1021010901,32,1021010901
419,1021007001,32,1021007001
420,1011019201,32,1011019201
421,1022901,26,229
422,1023001,26,230
423,1021012601,32,1021012601
424,1031003801,32,1031003801
425,1021010901,32,1021010901
426,1021007001,32,1021007001
427,1011019201,32,1011019201
428,1022901,26,229
429,1023001,26,230
430,1031002801,32,1031002801
431,1011011601,32,1011011601
432,1021007901,32,1021007901
433,1021000601,32,1021000601
434,1031000401,32,1031000401
435,1023101,26,231
436,1023201,26,232
437,1031004201,32,1031004201
438,1021006501,32,1021006501
439,1021006601,32,1021006601
440,1023301,26,233
441,1023401,26,234
442,1011007201,32,1011007201
443,1031004201,32,1031004201
444,1021006501,32,1021006501
445,1021006601,32,1021006601
446,1023301,26,233
447,1023401,26,234
448,1021001801,32,1021001801
449,1021004401,32,1021004401
450,1023501,26,235
451,1023601,26,236
452,1023701,26,237
453,1023801,26,238
454,1023901,26,239
455,1024001,26,240
456,1071000801,32,1071000801
457,1041001401,32,1041001401
458,1011014401,32,1011014401
459,1071000801,32,1071000801
460,1041001401,32,1041001401
461,1011014401,32,1011014401
462,1024101,26,241
463,1041014201,32,1041014201
464,1041016401,32,1041016401
465,1011017301,32,1011017301
466,1021015101,32,1021015101
467,1021017401,32,1021017401
468,1051016401,32,1051016401
469,1031012801,32,1031012801
470,1031001601,32,1031001601
471,1011006401,32,1011006401
472,1031003401,32,1031003401
473,1041003501,32,1041003501
474,1024201,26,242
475,1031001601,32,1031001601
476,1011006401,32,1011006401
477,1031003401,32,1031003401
478,1041003501,32,1041003501
479,1024201,26,242
480,1024301,26,243
481,1081000301,32,1081000301
482,1011021701,32,1011021701
483,1021017901,32,1021017901
484,1021018001,32,1021018001
485,1021018201,32,1021018201
486,1021018101,32,1021018101
487,1024401,26,244
488,1081000301,32,1081000301
489,1011021701,32,1011021701
490,1021017901,32,1021017901
491,1021018001,32,1021018001
492,1021018201,32,1021018201
493,1021018101,32,1021018101
494,1041014001,32,1041014001
495,1031002901,32,1031002901
496,1024401,26,244
497,1021006901,32,1021006901
498,1021007701,32,1021007701
499,1021007301,32,1021007301
500,1021007401,32,1021007401
501,1011007601,32,1011007601
502,1041003001,32,1041003001
503,1041003101,32,1041003101
504,1011021401,32,1011021401
505,1041003001,32,1041003001
506,1041003101,32,1041003101
507,1011021401,32,1011021401
508,1011014601,32,1011014601
509,1051002601,32,1051002601
510,1031003701,32,1031003701
511,1011014701,32,1011014701
512,1011014901,32,1011014901
513,1024701,26,247
514,1011018301,32,1011018301
515,1071002701,32,1071002701
516,1011019101,32,1011019101
517,1031004501,32,1031004501
518,1031013901,32,1031013901
519,1021006701,32,1021006701
520,1011018301,32,1011018301
521,1071002701,32,1071002701
522,1011019101,32,1011019101
523,1031004501,32,1031004501
524,1031013901,32,1031013901
525,1021006701,32,1021006701
526,1051001401,32,1051001401
527,1061001401,32,1061001401
528,1011008901,32,1011008901
529,1011020601,32,1011020601
530,1011020001,32,1011020001
531,1011020501,32,1011020501
532,1024801,26,248
533,1024901,26,249
534,1011008901,32,1011008901
535,1011020601,32,1011020601
536,1011020001,32,1011020001
537,1011020501,32,1011020501
538,1031015301,32,1031015301
539,1041008201,32,1041008201
540,1021017601,32,1021017601
541,1024801,26,248
542,1024901,26,249
543,1111000101,32,1111000101
544,1051012501,32,1051012501
545,1021008001,32,1021008001
546,1111000101,32,1111000101
547,1051012501,32,1051012501
548,1021008001,32,1021008001
549,1011024201,32,1011024201
550,1011024301,32,1011024301
551,1011025001,32,1011025001
552,1025001,26,250
553,1011025101,32,1011025101
554,1011024601,32,1011024601
555,1011024501,32,1011024501
556,1025101,26,251
557,1024601,26,246
558,1024501,26,245
559,1021010601,32,1021010601
560,1011014501,32,1011014501
561,1021005701,32,1021005701
562,1011025101,32,1011025101
563,1011024601,32,1011024601
564,1011024501,32,1011024501
565,1025101,26,251
566,1024601,26,246
567,1024501,26,245
568,1081001001,32,1081001001
569,1091001001,32,1091001001
570,1021004301,32,1021004301
571,1031000901,32,1031000901
572,1031016001,32,1031016001
573,1021016701,32,1021016701
574,1031015801,32,1031015801
575,1011021901,32,1011021901
576,1081001001,32,1081001001
577,1091001001,32,1091001001
578,1021004301,32,1021004301
579,1031000901,32,1031000901
580,1011015201,32,1011015201
581,1031001201,32,1031001201
582,1021002201,32,1021002201
583,1011015201,32,1011015201
584,1031001201,32,1031001201
585,1021002201,32,1021002201
586,1025201,26,252
587,1041007501,32,1041007501
588,1041001301,32,1041001301
589,1011015201,32,1011015201
590,1031001201,32,1031001201
591,1021002201,32,1021002201
592,1025201,26,252
593,1051002301,32,1051002301
594,1011010701,32,1011010701
595,1011025201,32,1011025201
596,1061016401,32,1061016401
597,1031008801,32,1031008801
598,1051002301,32,1051002301
599,1011010701,32,1011010701
600,1011025201,32,1011025201
601,1031001801,32,1031001801
602,1031001701,32,1031001701
603,1011019701,32,1011019701
604,1061016401,32,1061016401
605,1031008801,32,1031008801
606,1051002301,32,1051002301
607,1011010701,32,1011010701
608,1011025201,32,1011025201
609,1041002801,32,1041002801
610,1051014001,32,1051014001
611,1021009201,32,1021009201
612,1021014701,32,1021014701
613,1041002801,32,1041002801
614,1051014001,32,1051014001
615,1021009201,32,1021009201
616,1021014701,32,1021014701
617,1021009101,32,1021009101
618,1021009401,32,1021009401
619,1091000301,32,1091000301
620,1101000701,32,1101000701
621,1011011701,32,1011011701
622,1031000601,32,1031000601
623,1031007901,32,1031007901
624,1021004001,32,1021004001
625,1091000301,32,1091000301
626,1101000701,32,1101000701
627,1011011701,32,1011011701
628,1031000601,32,1031000601
629,1081000801,32,1081000801
630,1011007101,32,1011007101
631,1021014401,32,1021014401
632,1031012601,32,1031012601
633,1021019201,32,1021019201
634,1081000801,32,1081000801
635,1011007101,32,1011007101
636,1021014401,32,1021014401
637,1071000201,32,1071000201
638,1011013801,32,1011013801
639,1011013701,32,1011013701
640,1011018901,32,1011018901
641,1031007001,32,1031007001
642,1011021001,32,1011021001
643,1011021301,32,1011021301
644,1071000201,32,1071000201
645,1011013801,32,1011013801
646,1011013701,32,1011013701
647,1011018901,32,1011018901
648,1041005501,32,1041005501
649,1031007001,32,1031007001
650,1011021001,32,1011021001
651,1011021301,32,1011021301
652,1071000201,32,1071000201
653,1011013801,32,1011013801
654,1011013701,32,1011013701
655,1011018901,32,1011018901
656,1041004201,32,1041004201
657,1021012101,32,1021012101
658,1011023401,32,1011023401
659,1025401,26,254
660,1025301,26,253
661,1021007201,32,1021007201
662,1041004201,32,1041004201
663,1021012101,32,1021012101
664,1011023401,32,1011023401
665,1025401,26,254
666,1025301,26,253
667,1041003801,32,1041003801
668,1011017701,32,1011017701
669,1021007201,32,1021007201
670,1041004201,32,1041004201
671,1021012101,32,1021012101
672,1011023401,32,1011023401
673,1025401,26,254
674,1025301,26,253
675,1021015401,32,1021015401
676,1011010801,32,1011010801
677,1021019801,32,1021019801
678,1025501,26,255
679,1121000101,32,1121000101
680,1061003201,32,1061003201
681,1021015401,32,1021015401
682,1011010801,32,1011010801
683,1021019801,32,1021019801
684,1025501,26,255
685,1041012301,32,1041012301
686,1031012401,32,1031012401
687,1031012701,32,1031012701
688,1021015901,32,1021015901
689,1025601,26,256
690,1031012901,32,1031012901
691,1021015701,32,1021015701
692,1041012301,32,1041012301
693,1031012401,32,1031012401
694,1031012701,32,1031012701
695,1021015901,32,1021015901
696,1025601,26,256
697,1011021201,32,1011021201
698,1011021101,32,1011021101
699,1031006501,32,1031006501
700,1101001001,32,1101001001
701,1011023101,32,1011023101
702,1011016901,32,1011016901
703,1031006501,32,1031006501
704,1011021201,32,1011021201
705,1011021101,32,1011021101
706,1061004901,32,1061004901
707,1031005101,32,1031005101
708,1031001901,32,1031001901
709,1025701,26,257
710,1021021701,32,1021021701
711,1011020101,32,1011020101
712,1061004901,32,1061004901
713,1031005101,32,1031005101
714,1031001901,32,1031001901
715,1025701,26,257
716,1041001801,32,1041001801
717,1041001701,32,1041001701
718,1011013201,32,1011013201
719,1051007501,32,1051007501
720,1021008701,32,1021008701
721,1041001801,32,1041001801
722,1041001701,32,1041001701
723,1011013201,32,1011013201
724,1051008201,32,1051008201
725,1051007501,32,1051007501
726,1021008701,32,1021008701
727,1041001801,32,1041001801
728,1041001701,32,1041001701
729,1011013201,32,1011013201
730,1051003601,32,1051003601
731,1061000501,32,1061000501
732,1011012001,32,1011012001
733,1041001201,32,1041001201
734,1051001101,32,1051001101
735,1051003601,32,1051003601
736,1061000501,32,1061000501
737,1011012001,32,1011012001
738,1021015201,32,1021015201
739,1041001201,32,1041001201
740,1051001101,32,1051001101
741,1051003601,32,1051003601
742,1061000501,32,1061000501
743,1011012001,32,1011012001
744,1041006501,32,1041006501
745,1021013601,32,1021013601
746,1011023301,32,1011023301
747,1025801,26,258
748,1061012501,32,1061012501
749,1021019001,32,1021019001
750,1041006501,32,1041006501
751,1021013601,32,1021013601
752,1011023301,32,1011023301
753,1025801,26,258
754,1031006601,32,1031006601
755,1061012501,32,1061012501
756,1021019001,32,1021019001
757,1041006501,32,1041006501
758,1021013601,32,1021013601
759,1011023301,32,1011023301
760,1025801,26,258
761,1021010501,32,1021010501
762,1031003901,32,1031003901
763,1021002001,32,1021002001
764,1021004101,32,1021004101
765,1025901,26,259
766,1041015301,32,1041015301
767,1021013401,32,1021013401
768,1021010501,32,1021010501
769,1031003901,32,1031003901
770,1021002001,32,1021002001
771,1021004101,32,1021004101
772,1026001,26,260
773,1051014201,32,1051014201
774,1011016801,32,1011016801
775,1021016501,32,1021016501
776,1031015401,32,1031015401
777,1041003701,32,1041003701
778,1026101,26,261
779,1051002801,32,1051002801
780,1011020401,32,1011020401
781,1021005301,32,1021005301
782,1041000401,32,1041000401
783,1011008101,32,1011008101
784,1061002601,32,1061002601
785,1041007001,32,1041007001
786,1011024701,32,1011024701
787,1021018501,32,1021018501
788,1071001401,32,1071001401
789,1026201,26,262
790,1026301,26,263
791,1031010601,32,1031010601
792,1011024801,32,1011024801
793,1041004701,32,1041004701
794,1021006101,32,1021006101
795,1041012801,32,1041012801
796,1026401,26,264
797,1026501,26,265
798,1026601,26,266
799,1026701,26,267
800,1011020201,32,1011020201
801,1011021801,32,1011021801
802,1026901,26,269
803,1026801,26,268
804,1011022201,32,1011022201
805,1011022601,32,1011022601
806,1031004801,32,1031004801
807,1021019901,32,1021019901
808,1027001,26,270
809,1061007501,32,1061007501
810,1031015901,32,1031015901
811,1021009501,32,1021009501
812,1011023001,32,1011023001
813,1031007701,32,1031007701
814,1021025201,32,1021025201
815,1011023501,32,1011023501
816,1081000201,32,1081000201
817,1091000801,32,1091000801
818,1011015001,32,1011015001
819,1041013901,32,1041013901
820,1061014001,32,1061014001
821,1027101,26,1027101
822,1027201,26,1027201
823,1031017901,32,1031017901
824,1031018001,32,1031018001
825,1031018101,32,1031018101
826,1031018201,32,1031018201
827,1021018301,32,1021018301
828,1011018401,32,1011018401
829,1027301,26,273
830,1081016401,32,1081016401
831,1071016401,32,1071016401
832,1071012501,32,1071012501
833,1031004601,32,1031004601
834,1031016701,32,1031016701
835,1041008801,32,1041008801
836,1101000301,32,1101000301
837,1041004501,32,1041004501
838,1081002701,32,1081002701
839,1021019101,32,1021019101
840,1021023801,32,1021023801
841,1031015101,32,1031015101
842,1021014101,32,1021014101
843,1027401,26,274
844,1131000101,32,1131000101
845,1051003001,32,1051003001
846,1061002801,32,1061002801
847,1031009201,32,1031009201
848,1011022801,32,1011022801
849,1011017201,32,1011017201
850,1027501,26,275
851,1111001001,32,1111001001
852,1051004201,32,1051004201
853,1031012101,32,1031012101
854,1011024101,32,1011024101
855,1031007201,32,1031007201
856,1061002301,32,1061002301
857,1031004401,32,1031004401
858,1061008201,32,1061008201
859,1021017301,32,1021017301
860,1061003601,32,1061003601
861,1051001201,32,1051001201
862,1031015701,32,1031015701
863,1027601,26,276
864,1027701,26,277
865,1061003001,32,1061003001
866,1031002501,32,1031002501
867,1051003101,32,1051003101
868,1111000701,32,1111000701
869,1031018501,32,1031018501
870,1041001601,32,1041001601
871,1031004301,32,1031004301
872,1011008301,32,1011008301
873,1071003201,32,1071003201
874,1031009401,32,1031009401
875,1031017601,32,1031017601
876,1031004001,32,1031004001
877,1027801,26,278
878,1031022101,32,1031022101
879,1021022001,32,1021022001
880,1021023501,32,1021023501
881,1021021601,32,1021021601
882,1021016201,32,1021016201
883,1061003101,32,1061003101
884,1027901,26,279
885,1041012601,32,1041012601
886,1041012701,32,1041012701
887,1051012301,32,1051012301
888,1011019301,32,1011019301
889,1028001,26,280
890,1021010801,32,1021010801
891,1041017901,32,1041017901
892,1041018001,32,1041018001
893,1041018101,32,1041018101
894,1041018201,32,1041018201
895,1028101,26,281
896,1061001101,32,1061001101
897,1041016001,32,1041016001
898,1028201,26,282
899,1051000401,32,1051000401
900,1021018901,32,1021018901
901,1021020401,32,1021020401
902,1011024401,32,1011024401
903,1011009601,32,1011009601
904,1021008901,32,1021008901
905,1051007001,32,1051007001
906,1071002601,32,1071002601
907,1071014001,32,1071014001
908,1051006501,32,1051006501
909,1031010901,32,1031010901
910,1028301,26,283
911,1028401,26,284
912,1028501,26,285
913,1028601,26,286
914,1028701,26,287
915,1031006801,32,1031006801
916,1011023701,32,1011023701
917,1028801,26,288
918,1081001401,32,1081001401
919,1021010701,32,1021010701
920,1031014701,32,1031014701
921,1021023101,32,1021023101
922,1011026701,32,1011026701
923,1011025901,32,1011025901
924,1051001301,32,1051001301
925,1041002901,32,1041002901
926,1021002101,32,1021002101
927,1021017501,32,1021017501
928,1011022501,32,1011022501
929,1011022301,32,1011022301
930,1028901,26,289
931,1011025601,32,1011025601
932,1011020301,32,1011020301
933,1011022901,32,1011022901
934,1021016801,32,1021016801
935,1031011401,32,1031011401
936,1029001,26,290
937,1141000101,32,1141000101
938,1061004201,32,1061004201
939,1051015301,32,1051015301
940,1041007901,32,1041007901
941,1011025301,32,1011025301
942,1031010501,32,1031010501
943,1031014401,32,1031014401
944,1041000901,32,1041000901
945,1031017801,32,1031017801
946,1029101,26,291
947,1031014101,32,1031014101
948,1041012901,32,1041012901
949,1011019401,32,1011019401
950,1011013001,32,1011013001
951,1041012401,32,1041012401
952,1121001001,32,1121001001
953,1091000201,32,1091000201
954,1011023601,32,1011023601
955,1051001801,32,1051001801
956,1011013301,32,1011013301
